Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,Which practices do you like (whithout especially being you favorite),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,What are your favorite practice?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,What practice do you want to avoid?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,What gender do you identify with,What is you sexual orientation
11959639807,391837755,09/04/2020 05:30:33 AM,09/04/2020 05:33:19 AM,172.58.92.164,,,,,Being blindfolded,,Being tied up,,,MMF threesome,,Sex with a stranger,,Oral sex (received),Oral sex (given),PIV,,Being submissive in general,Outdoor sex,Voyeurism,Exhibitionism,,,Being spanked,,Roleplay,Intimacy,Degradation,,,Being edged and denied orgasm,,,Being teased,,,,,,,,,Discipline,,,Being spanked,Primal play/hunting,Vibrator,Woken up by sexy things (with prior consent),On drugs (legally and with consent),Being blindfolded,,Being tied up,,,MMF threesome,,Sex with a stranger,Mutual masturbation,Oral sex (received),Oral sex (given),,,Being submissive in general,Outdoor sex,Voyeurism,Exhibitionism,Cuckolding,,Being spanked,,Roleplay,Intimacy,Degradation,Dirty talking,,Being edged and denied orgasm,,,Being teased,,,,,,,,,Discipline,,,Being spanked,Primal play/hunting,Vibrator,Woken up by sexy things (with prior consent),On drugs (legally and with consent),,Blindfolding someone,,Tying someone,,,,,,,,,Being dominant in general,,,,,,Cuckqueaning,,Spanking,,,,,Foot fetish,,Edging and orgasm denial,,,,Anal (giving),Anal (receiving),,Electric play/Fire play/Knife play,Costume/lingerie,Species play,Orgies,,,Spanking,,,,,,Female,Bi/pan sexual
11959639687,391837755,09/04/2020 05:31:01 AM,09/04/2020 05:33:14 AM,106.206.112.49,,,,,Being blindfolded,Blindfolding someone,,Tying someone,,,,Sex with a stranger,Mutual masturbation,Oral sex (received),Oral sex (given),PIV,Being dominant in general,,Outdoor sex,,,,,,Spanking,,Intimacy,,Dirty talking,,,,,,,,,,,,,,,,Spanking,,,,Woken up by sexy things (with prior consent),,,,,,,,,Sex with a stranger,,,,,Being dominant in general,,,,,,,,,,,,Dirty talking,,,,,,,,,,,,,,,,,,,,Woken up by sexy things (with prior consent),,,,,,,MMF threesome,,,,,,,,,,,,Cuckolding,Cuckqueaning,,,,,,,Foot fetish,,,,,,,,,Electric play/Fire play/Knife play,,Species play,,,Wrestling,,,,,,,Male,Heterosexual (stricly)
11959639244,391837755,09/04/2020 05:27:31 AM,09/04/2020 05:32:56 AM,70.173.178.115,,,,,,Blindfolding someone,,Tying someone,,,Threesome (non-gendered),Sex with a stranger,,,Oral sex (given),PIV,Being dominant in general,,Outdoor sex,Voyeurism,Exhibitionism,,,,Spanking,,Intimacy,,Dirty talking,,,,,,CNC,Anal (giving),,,,Costume/lingerie,,,,,Spanking,,Primal play/hunting,,Woken up by sexy things (with prior consent),On drugs (legally and with consent),,,,,,,,,,,Oral sex (given),,Being dominant in general,,,,,,,,,,,,Dirty talking,,,,,,CNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Being submissive in general,,,,Cuckolding,Cuckqueaning,,,,,,,,,,,,,,Anal (receiving),,Electric play/Fire play/Knife play,,Species play,Orgies,,Wrestling,,,,,,,Male,Heterosexual (stricly)
11959637383,391837755,09/04/2020 05:30:01 AM,09/04/2020 05:31:45 AM,107.77.205.93,,,,,Being blindfolded,Blindfolding someone,Being tied up,Tying someone,,,,,,Oral sex (received),Oral sex (given),PIV,,Being submissive in general,,,,,,,Spanking,,Intimacy,,,Foot fetish,,,Teasing,Being teased,,Anal (giving),Anal (receiving),,,,,,,,,,,Vibrator,,,,,,,,,,,,,Oral sex (given),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Species play,,,,,,,,,,Male,Heterosexual (stricly)
11959636963,391837755,09/04/2020 05:28:39 AM,09/04/2020 05:31:27 AM,68.37.35.82,,,,,,Blindfolding someone,,Tying someone,,,,Sex with a stranger,,Oral sex (received),,PIV,Being dominant in general,,Outdoor sex,Voyeurism,,,,,Spanking,,Intimacy,Degradation,Dirty talking,,,Edging and orgasm denial,,,,Anal (giving),,,,Costume/lingerie,,,,,,,,Vibrator,Woken up by sexy things (with prior consent),On drugs (legally and with consent),,Blindfolding someone,,,,,,,,Oral sex (received),,PIV,,,,,,,,,,,,,,,,Edging and orgasm denial,,,,Anal (giving),,,,,,,,,,,,,Woken up by sexy things (with prior consent),,Being blindfolded,,Being tied up,,,MMF threesome,Threesome (non-gendered),,,,,,,Being submissive in general,,,,Cuckolding,,Being spanked,,,,Degradation,,Foot fetish,,,,,CNC,,Anal (receiving),Gender play,,,Species play,,,,,Being spanked,,,,,Male,Heterosexual (stricly)
11959635576,391837755,09/04/2020 05:28:27 AM,09/04/2020 05:30:27 AM,72.252.160.13,,,,,Being blindfolded,,,Tying someone,FFM threesome,,,Sex with a stranger,,,,,Being dominant in general,,Outdoor sex,Voyeurism,,,,,Spanking,,Intimacy,,,,,,,,,Anal (giving),,,,,,,,,,,,,Woken up by sexy things (with prior consent),,,,,,FFM threesome,,,,,Oral sex (received),Oral sex (given),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuckolding,Cuckqueaning,Being spanked,,,,Degradation,,Foot fetish,Being edged and denied orgasm,Edging and orgasm denial,,,,,Anal (receiving),Gender play,Electric play/Fire play/Knife play,,Species play,,,Wrestling,,Being spanked,Primal play/hunting,,,,Male,Heterosexual (stricly)
11959635535,391837755,09/04/2020 05:27:11 AM,09/04/2020 05:30:25 AM,99.203.212.78,,,,,,,Being tied up,,,,,,,,Oral sex (given),,,Being submissive in general,,,,,,,,,Intimacy,,Dirty talking,,,,Teasing,Being teased,,,Anal (receiving),,,,,,,,,Being spanked,,Vibrator,Woken up by sexy things (with prior consent),,,,,,,,,,,,Oral sex (given),,,Being submissive in general,,,,,,Being spanked,,Roleplay,,,,,,,,,,,,,,,,,,,,,,Vibrator,,,,,,,,,,Sex with a stranger,,,,,,,,,,Cuckolding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Other
11959632504,391837755,09/04/2020 05:25:38 AM,09/04/2020 05:28:15 AM,5.173.106.51,,,,,,,,,FFM threesome,,,,,Oral sex (received),Oral sex (given),PIV,,,,,,,,,,,Intimacy,,,,,Edging and orgasm denial,Teasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIV,,,,,,,,,,,Intimacy,,,,,,,,,,,,,,,,,,,,,,,,Being blindfolded,Blindfolding someone,Being tied up,Tying someone,,MMF threesome,,Sex with a stranger,,Oral sex (received),Oral sex (given),,,,,,,Cuckolding,Cuckqueaning,,,,,Degradation,,,,,,,,Anal (giving),Anal (receiving),Gender play,,,,Orgies,Discipline,,,,Primal play/hunting,,,,Male,Heterosexual (stricly)
11959632090,391837755,09/04/2020 05:26:28 AM,09/04/2020 05:27:56 AM,81.105.144.103,,,,,,Blindfolding someone,,Tying someone,FFM threesome,MMF threesome,,Sex with a stranger,Mutual masturbation,Oral sex (received),Oral sex (given),PIV,Being dominant in general,,,,,,,,Spanking,,Intimacy,,Dirty talking,Foot fetish,,,,,,Anal (giving),Anal (receiving),,,Costume/lingerie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anal (giving),,,,,,,,,,,,,,,,,Being tied up,,,,,,,,,,,,,,,Cuckolding,Cuckqueaning,,,,,Degradation,,,Being edged and denied orgasm,,,,,,,,Electric play/Fire play/Knife play,,,,,,,,,,,,Male,Bi/pan sexual
11959630337,391837755,09/04/2020 05:24:46 AM,09/04/2020 05:26:43 AM,66.154.110.179,,,,,Being blindfolded,Blindfolding someone,Being tied up,Tying someone,,,,,,Oral sex (received),Oral sex (given),,,Being submissive in general,,,,,,Being spanked,Spanking,,Intimacy,,,,Being edged and denied orgasm,,Teasing,Being teased,,,,,,Costume/lingerie,,,,Wrestling,Spanking,Being spanked,,Vibrator,,,,,,,,,,,,,Oral sex (given),,,Being submissive in general,,,,,,Being spanked,Spanking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FFM threesome,MMF threesome,Threesome (non-gendered),Sex with a stranger,Mutual masturbation,,,PIV,,,,,Exhibitionism,Cuckolding,Cuckqueaning,,,,,,,,,,,,,,Anal (receiving),,,,Species play,Orgies,,,,,,,,,Female,Homosexual (stricty)
11959629548,391837755,09/04/2020 04:59:23 AM,09/04/2020 05:26:09 AM,181.61.209.28,,,,,Being blindfolded,Blindfolding someone,Being tied up,Tying someone,FFM threesome,MMF threesome,,Sex with a stranger,Mutual masturbation,Oral sex (received),Oral sex (given),PIV,Being dominant in general,,,,,,,,Spanking,Roleplay,Intimacy,Degradation,Dirty talking,,,,Teasing,Being teased,,Anal (giving),Anal (receiving),,,Costume/lingerie,,,,,Spanking,,,,Woken up by sexy things (with prior consent),,,,,,,,,,,Oral sex (received),,PIV,Being dominant in general,,,,,,,,Spanking,,Intimacy,Degradation,,,,,,,,Anal (giving),Anal (receiving),,,,,,,,,,,,,,,,,,,,,,,,,,,,Outdoor sex,Voyeurism,,Cuckolding,Cuckqueaning,,,,,,,Foot fetish,Being edged and denied orgasm,Edging and orgasm denial,,,,,,Gender play,Electric play/Fire play/Knife play,,Species play,Orgies,,,,,,,,On drugs (legally and with consent),Male,Bi/pan sexual
11959629386,391837755,09/04/2020 05:22:46 AM,09/04/2020 05:26:02 AM,73.153.38.98,,,,,,,,,,,,,,,Oral sex (given),PIV,,,,,,,,Being spanked,,Roleplay,Intimacy,,Dirty talking,,,,,,,,,,,Costume/lingerie,,,,,,,,Vibrator,,On drugs (legally and with consent),,,,,,,,,,,,PIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vibrator,,,Being blindfolded,Blindfolding someone,Being tied up,Tying someone,FFM threesome,MMF threesome,Threesome (non-gendered),Sex with a stranger,,Oral sex (received),,,,,Outdoor sex,Voyeurism,Exhibitionism,Cuckolding,Cuckqueaning,,,,,Degradation,,Foot fetish,Being edged and denied orgasm,Edging and orgasm denial,,,CNC,Anal (giving),Anal (receiving),,,,,Orgies,Discipline,Wrestling,,,,,,,Female,Heterosexual (stricly)
11959628808,391837755,09/04/2020 05:18:51 AM,09/04/2020 05:25:38 AM,172.3.162.22,,,,,Being blindfolded,Blindfolding someone,Being tied up,Tying someone,,MMF threesome,,Sex with a stranger,Mutual masturbation,,Oral sex (given),PIV,Being dominant in general,Being submissive in general,,Voyeurism,Exhibitionism,Cuckolding,,Being spanked,Spanking,Roleplay,Intimacy,,,,,,Teasing,,CNC,,,Gender play,Electric play/Fire play/Knife play,Costume/lingerie,,,Discipline,Wrestling,Spanking,,Primal play/hunting,Vibrator,Woken up by sexy things (with prior consent),On drugs (legally and with consent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,Bi/pan sexual
11959627721,391837755,09/04/2020 05:21:32 AM,09/04/2020 05:24:50 AM,102.39.219.223,,,,,Being blindfolded,Blindfolding someone,Being tied up,Tying someone,,,Threesome (non-gendered),,,Oral sex (received),Oral sex (given),PIV,,Being submissive in general,,,,,,,,Roleplay,Intimacy,,,,,Edging and orgasm denial,Teasing,Being teased,,,,,,Costume/lingerie,,,Discipline,Wrestling,,,,Vibrator,,On drugs (legally and with consent),Being blindfolded,,Being tied up,,,,,,,Oral sex (received),,,,Being submissive in general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vibrator,,,,,,,,,,Sex with a stranger,,,,,,,,,,,Cuckqueaning,,,,,,,,Being edged and denied orgasm,,,,,,Anal (receiving),,Electric play/Fire play/Knife play,,Species play,,,,,,,,,,Female,Bi/pan sexual
11959627634,391837755,09/04/2020 05:22:48 AM,09/04/2020 05:24:46 AM,98.225.5.38,,,,,,,,,,,,,Mutual masturbation,,,,,,Outdoor sex,Voyeurism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teasing,,,,,,,Costume/lingerie,,,,,,,,,Woken up by sexy things (with prior consent),,,,,,,,,,,,,,,,,,,Cuckolding,,,,,,,,Foot fetish,,,,,,,,,,,Species play,,,,,,,,,On drugs (legally and with consent),Male,Heterosexual (stricly)
11959627140,391837755,09/04/2020 05:22:24 AM,09/04/2020 05:24:24 AM,174.4.152.191,,,,,,,,,FFM threesome,MMF threesome,Threesome (non-gendered),,Mutual masturbation,Oral sex (received),Oral sex (given),PIV,,,,Voyeurism,,,Cuckqueaning,,,,Intimacy,,Dirty talking,,,,Teasing,Being teased,,Anal (giving),Anal (receiving),,,,,Orgies,,,,,,Vibrator,,,,,,,,,,,,,,,,,,,,,,,,,,,Dirty talking,,,,,,,,,,,,,,,,,,,,,,Being blindfolded,Blindfolding someone,Being tied up,Tying someone,,,,,,,,,Being dominant in general,Being submissive in general,,,,,,Being spanked,Spanking,Roleplay,,Degradation,,Foot fetish,,,,,,,,,Electric play/Fire play/Knife play,,Species play,,Discipline,Wrestling,Spanking,Being spanked,Primal play/hunting,,,On drugs (legally and with consent),Male,Heterosexual (stricly)
11959626314,391837755,09/04/2020 05:20:49 AM,09/04/2020 05:23:49 AM,183.83.209.100,,,,,,,Being tied up,Tying someone,FFM threesome,,,,,Oral sex (received),Oral sex (given),,Being dominant in general,,,,Exhibitionism,,Cuckqueaning,,Spanking,Roleplay,Intimacy,Degradation,Dirty talking,,Being edged and denied orgasm,Edging and orgasm denial,Teasing,Being teased,,,,,,,,,Discipline,,Spanking,,Primal play/hunting,,Woken up by sexy things (with prior consent),On drugs (legally and with consent),,,,Tying someone,FFM threesome,,,,,Oral sex (received),Oral sex (given),PIV,Being dominant in general,,,,,,Cuckqueaning,,,Roleplay,Intimacy,,,,,,Teasing,,,,,,,,,,,,,,,,,On drugs (legally and with consent),Being blindfolded,Blindfolding someone,,,,MMF threesome,,Sex with a stranger,Mutual masturbation,,,,,Being submissive in general,Outdoor sex,,,Cuckolding,,,,,,,,Foot fetish,,Edging and orgasm denial,,,,Anal (giving),Anal (receiving),,Electric play/Fire play/Knife play,Costume/lingerie,Species play,,,Wrestling,,,,,,,Male,Bi/pan sexual
11959625904,391837755,09/04/2020 05:20:03 AM,09/04/2020 05:23:30 AM,24.185.53.224,,,,,Being blindfolded,,Being tied up,,,,,,,Oral sex (received),,PIV,,Being submissive in general,,,,Cuckolding,,Being spanked,,,Intimacy,,,,Being edged and denied orgasm,,Teasing,,,,,,,Costume/lingerie,,,,,,,,Vibrator,Woken up by sexy things (with prior consent),,,,,,,,,,,Oral sex (received),,,,,,,,,,,,,Intimacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuckqueaning,,,,,Degradation,,,,,,,,Anal (giving),,,Electric play/Fire play/Knife play,,Species play,,,,,,Primal play/hunting,,,,Female,Heterosexual (stricly)
11959625329,391837755,09/04/2020 05:21:06 AM,09/04/2020 05:23:06 AM,68.134.8.188,,,,,,Blindfolding someone,Being tied up,Tying someone,,,,,,Oral sex (received),,PIV,Being dominant in general,Being submissive in general,,,,,,,,,Intimacy,,,,,,Teasing,Being teased,,,,,,Costume/lingerie,,,,,,,,,,,,,,,,,,,,,Oral sex (given),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sex with a stranger,,,,,,,Outdoor sex,Voyeurism,Exhibitionism,Cuckolding,Cuckqueaning,,,,,Degradation,,,,,,,,,,Gender play,,,Species play,,,,,,Primal play/hunting,,,,Male,Heterosexual (stricly)
11959623967,391837755,09/04/2020 05:18:35 AM,09/04/2020 05:22:09 AM,73.124.73.59,,,,,Being blindfolded,,Being tied up,,,,,,,,Oral sex (given),PIV,Being dominant in general,Being submissive in general,Outdoor sex,,,,,Being spanked,,,,,,,Being edged and denied orgasm,,Teasing,Being teased,,,Anal (receiving),,,Costume/lingerie,,,,,,Being spanked,,Vibrator,Woken up by sexy things (with prior consent),,,,Being tied up,,,,,,,Oral sex (received),,,,,,,,,,,,,Intimacy,,,,,,Teasing,,,,,,,,,,,,,,,,,,,,,Tying someone,FFM threesome,,Threesome (non-gendered),,,,,,,,,,,Cuckolding,Cuckqueaning,,,,,,,Foot fetish,,,,,,Anal (giving),,Gender play,,,Species play,Orgies,,,,,,,,On drugs (legally and with consent),Female,Heterosexual (stricly)
11959623583,391837755,09/04/2020 05:20:06 AM,09/04/2020 05:21:53 AM,24.194.50.162,,,,,,,,,,,,,,Oral sex (received),Oral sex (given),PIV,Being dominant in general,,Outdoor sex,,,,,,Spanking,,Intimacy,,,,,,,,,Anal (giving),,,,,,,,,,,,,,,,,,,,,,,,Oral sex (received),Oral sex (given),PIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,Heterosexual (stricly)
11959623483,391837755,09/04/2020 05:14:39 AM,09/04/2020 05:21:49 AM,67.198.93.34,,,,,,,,,,,,,Mutual masturbation,Oral sex (received),Oral sex (given),PIV,,,,,,,,,Spanking,,Intimacy,,,,,,Teasing,Being teased,,,,,,Costume/lingerie,,,,,Spanking,,,Vibrator,Woken up by sexy things (with prior consent),On drugs (legally and with consent),,,,,,,,,,,,PIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNC,,,,,,,,,,,,,,,,Male,Heterosexual (stricly)
11959623214,391837755,09/04/2020 05:18:59 AM,09/04/2020 05:21:37 AM,108.69.18.117,,,,,,,,,FFM threesome,MMF threesome,,,Mutual masturbation,Oral sex (received),,,Being dominant in general,Being submissive in general,,,,,,,,,Intimacy,,,,,,Teasing,,,,,,,,,,,,,,,,,,,,,,,,,,,Oral sex (received),,,Being dominant in general,Being submissive in general,,,,,,,,,Intimacy,,,,,,,,,,,,,,,,,Wrestling,,,,,,,,,,,,,,,,,Oral sex (given),,,,,,,,,,Spanking,,,Degradation,Dirty talking,Foot fetish,,,,,,,,,Electric play/Fire play/Knife play,,,,,,Spanking,,,Vibrator,,,Male,Bi/pan sexual
11959620338,391837755,09/04/2020 05:14:38 AM,09/04/2020 05:19:38 AM,76.248.236.148,,,,,,Blindfolding someone,Being tied up,Tying someone,,,,,,,,,,,,Voyeurism,Exhibitionism,,,,,Roleplay,,,,,,,,,,,,,,,,,Discipline,,,,,Vibrator,,,,,,,,,,,,,,,,Being submissive in general,,,,,,,,,Intimacy,,,,,,,Being teased,CNC,,,,,,,,,,,,,,Woken up by sexy things (with prior consent),On drugs (legally and with consent),,,,,,MMF threesome,Threesome (non-gendered),,,,,,,,,,,,Cuckqueaning,,,,,,,Foot fetish,,,,,,,,,Electric play/Fire play/Knife play,,,,,,,,,,,,Female,Heterosexual (stricly)
11959619261,391837755,09/04/2020 05:13:56 AM,09/04/2020 05:18:52 AM,191.176.24.3,,,,,Being blindfolded,,Being tied up,,,MMF threesome,,,Mutual masturbation,Oral sex (received),,,,Being submissive in general,Outdoor sex,,,,,Being spanked,,,Intimacy,,Dirty talking,,Being edged and denied orgasm,Edging and orgasm denial,Teasing,Being teased,,,,,,Costume/lingerie,,,Discipline,,Spanking,Being spanked,,Vibrator,Woken up by sexy things (with prior consent),,,,,,,,,,,Oral sex (received),,,,Being submissive in general,,,,,,Being spanked,,,,,Dirty talking,,,,Teasing,,,,,,,,,,,,,Being spanked,,,,,,,,,FFM threesome,,,Sex with a stranger,,,,,,,,,Exhibitionism,,,,Spanking,Roleplay,,Degradation,,,,,,,,,Anal (receiving),,,,,,,Wrestling,Spanking,,,,,On drugs (legally and with consent),Female,Heterosexual (stricly)
11959617664,391837755,09/04/2020 05:15:43 AM,09/04/2020 05:17:49 AM,98.186.244.136,,,,,,Blindfolding someone,,Tying someone,,,,,Mutual masturbation,Oral sex (received),Oral sex (given),PIV,Being dominant in general,Being submissive in general,Outdoor sex,,,,Cuckqueaning,,Spanking,,Intimacy,,,,Being edged and denied orgasm,Edging and orgasm denial,Teasing,Being teased,,Anal (giving),Anal (receiving),Gender play,,Costume/lingerie,,,Discipline,Wrestling,Spanking,,,Vibrator,Woken up by sexy things (with prior consent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woken up by sexy things (with prior consent),,,,,,FFM threesome,MMF threesome,Threesome (non-gendered),,,,,,,,,,Exhibitionism,Cuckolding,,,,,,,Dirty talking,Foot fetish,,,,,,,,,Electric play/Fire play/Knife play,,Species play,Orgies,,,,Being spanked,Primal play/hunting,,,On drugs (legally and with consent),Male,Heterosexual (stricly)
11959616942,391837755,09/04/2020 05:15:14 AM,09/04/2020 05:17:19 AM,106.128.58.219,,,,,Being blindfolded,,,Tying someone,FFM threesome,,,,,Oral sex (received),Oral sex (given),PIV,Being dominant in general,,Outdoor sex,,,,,,Spanking,,Intimacy,,Dirty talking,,,,Teasing,,,,,,,,,,,,Spanking,,,,Woken up by sexy things (with prior consent),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anal (giving),Anal (receiving),,,,,,,,,,,,,,,,,,,MMF threesome,,Sex with a stranger,,,,,,,,Voyeurism,,Cuckolding,Cuckqueaning,,,,,Degradation,,Foot fetish,Being edged and denied orgasm,Edging and orgasm denial,,,,,,,Electric play/Fire play/Knife play,,,Orgies,,,,Being spanked,,,,On drugs (legally and with consent),Male,Heterosexual (stricly)
11959616460,391837755,09/04/2020 05:16:05 AM,09/04/2020 05:17:01 AM,73.68.104.191,,,,,,,,Tying someone,,,,,,Oral sex (received),Oral sex (given),PIV,Being dominant in general,,,,,Cuckolding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11959615450,391837755,09/04/2020 05:14:45 AM,09/04/2020 05:16:20 AM,120.18.117.223,,,,,,Blindfolding someone,,Tying someone,,,,,,Oral sex (received),,PIV,Being dominant in general,,Outdoor sex,Voyeurism,Exhibitionism,,,,Spanking,,,Degradation,Dirty talking,Foot fetish,Being edged and denied orgasm,Edging and orgasm denial,Teasing,Being teased,,Anal (giving),,,Electric play/Fire play/Knife play,Costume/lingerie,,,Discipline,,Spanking,,,Vibrator,Woken up by sexy things (with prior consent),On drugs (legally and with consent),,,,Tying someone,,,,,,Oral sex (received),,,Being dominant in general,,,,,,,,Spanking,,,,,Foot fetish,,,,,,Anal (giving),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cuckolding,,,,,,,,,,,,,,,,,,,Species play,Orgies,,,,,,,,,Male,Heterosexual (stricly)
11959615433,391837755,09/04/2020 05:13:40 AM,09/04/2020 05:16:19 AM,149.43.114.15,,,,,,Blindfolding someone,,Tying someone,FFM threesome,,,,Mutual masturbation,Oral sex (received),Oral sex (given),PIV,Being dominant in general,,,,,,,,,Roleplay,Intimacy,,,,,Edging and orgasm denial,Teasing,Being teased,,,,,,Costume/lingerie,,,,,,,,Vibrator,Woken up by sexy things (with prior consent),,,Blindfolding someone,,Tying someone,,,,,,Oral sex (received),Oral sex (given),PIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vibrator,,,,,,,,,,,,,,,,Being submissive in general,,,Exhibitionism,Cuckolding,Cuckqueaning,Being spanked,,,,Degradation,,Foot fetish,,,,,,Anal (giving),Anal (receiving),,Electric play/Fire play/Knife play,,,,,,,Being spanked,Primal play/hunting,,,On drugs (legally and with consent),Male,Heterosexual (stricly)
11959614944,391837755,09/04/2020 05:11:14 AM,09/04/2020 05:15:58 AM,24.78.50.140,,,,,Being blindfolded,,,,,,,,,Oral sex (received),Oral sex (given),PIV,,,,,,,,Being spanked,Spanking,,Intimacy,,,,,,Teasing,Being teased,,Anal (giving),,,,Costume/lingerie,,,,,,,,,,,Being blindfolded,,,,,,,,,Oral sex (received),Oral sex (given),PIV,,,,,,,,,Spanking,,Intimacy,,,,,,Teasing,Being teased,,Anal (giving),,,,Costume/lingerie,,,,,,,,,,,,,,Tying someone,,MMF threesome,,,,,,,Being dominant in general,,,,,Cuckolding,,,,Roleplay,,Degradation,,Foot fetish,Being edged and denied orgasm,,,,,,,,Electric play/Fire play/Knife play,,,,,Wrestling,,,,,,On drugs (legally and with consent),Male,Heterosexual (stricly)
11959614092,391837755,09/04/2020 05:14:22 AM,09/04/2020 05:15:22 AM,75.74.193.96,,,,,,,,,,,,,,Oral sex (received),,,,Being submissive in general,,Voyeurism,,,,Being spanked,,,Intimacy,,,,Being edged and denied orgasm,Edging and orgasm denial,Teasing,Being teased,,,,,,,,,,,,,,Vibrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11959613873,391837755,09/04/2020 05:13:24 AM,09/04/2020 05:15:13 AM,72.224.232.111,,,,,Being blindfolded,Blindfolding someone,Being tied up,Tying someone,FFM threesome,MMF threesome,Threesome (non-gendered),Sex with a stranger,Mutual masturbation,Oral sex (received),,PIV,Being dominant in general,Being submissive in general,Outdoor sex,Voyeurism,Exhibitionism,,,Being spanked,Spanking,Roleplay,Intimacy,,Dirty talking,,,,,,,Anal (giving),Anal (receiving),,Electric play/Fire play/Knife play,Costume/lingerie,,Orgies,Discipline,Wrestling,Spanking,Being spanked,,Vibrator,,On drugs (legally and with consent),,,,,,,,,,,,PIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Degradation,,Foot fetish,Being edged and denied orgasm,Edging and orgasm denial,,,CNC,,,,,,Species play,,,,,,Primal play/hunting,,,,Female,Bi/pan sexual
11959613574,391837755,09/04/2020 05:03:20 AM,09/04/2020 05:15:02 AM,186.204.5.127,,,,,Being blindfolded,Blindfolding someone,Being tied up,Tying someone,FFM threesome,MMF threesome,Threesome (non-gendered),Sex with a stranger,Mutual masturbation,Oral sex (received),Oral sex (given),PIV,Being dominant in general,Being submissive in general,,,,,,,Spanking,Roleplay,,Degradation,Dirty talking,Foot fetish,,Edging and orgasm denial,Teasing,Being teased,CNC,,Anal (receiving),Gender play,,Costume/lingerie,,Orgies,Discipline,,Spanking,,,Vibrator,Woken up by sexy things (with prior consent),,,,,Tying someone,,,,,,,,,Being dominant in general,,,,,,,,,,,,,Foot fetish,,,,,,,,,,,,,Discipline,,,,,,,,,,,,,,,,,,,,,,Outdoor sex,Voyeurism,Exhibitionism,Cuckolding,Cuckqueaning,,,,,,,,Being edged and denied orgasm,,,,,,,,Electric play/Fire play/Knife play,,Species play,,,,,,Primal play/hunting,,,On drugs (legally and with consent),Male,Heterosexual (stricly)
